,name,api_keyword,business_status,place_id,lat,lng,rating,user_ratings_total,types,vicinity,price_level
1139,Waknine,restaurant,OPERATIONAL,ChIJs1zYceZv5kcRrmSBZei6Inw,48.8655898,2.2953248,4.3,256,"['restaurant', 'point_of_interest', 'food', 'establishment']","9 Av. Pierre 1er de Serbie, Paris",
1140,Restaurant L'Huîtrier,restaurant,OPERATIONAL,ChIJ82HGgJRv5kcR3zcqYAOmgM0,48.87976219999999,2.2962031,4.5,345,"['restaurant', 'point_of_interest', 'food', 'establishment']","16 Rue Saussier-Leroy, Paris",3
1141,Restaurant Le Cherche Midi,restaurant,OPERATIONAL,ChIJgYBGRNFx5kcRPK4FMFgg3SM,48.85072,2.3279797,4.1,383,"['restaurant', 'point_of_interest', 'food', 'establishment']","22 Rue du Cherche-Midi, Paris",2
1142,Restaurant,restaurant,OPERATIONAL,ChIJ98LtjC9w5kcRCLeooG6o-hA,48.8483153,2.31046,0.0,0,"['restaurant', 'point_of_interest', 'food', 'establishment']","35 Av. de Saxe, Paris",
1143,Banquet Nikis - Paris,restaurant,OPERATIONAL,ChIJ4wWFMKlx5kcRZNM3DYM6k0Q,48.8487433,2.3038798,5.0,22,"['restaurant', 'point_of_interest', 'food', 'establishment']","4 Rue Mario Nikis, Paris",
1144,Le Restaurant Le V,restaurant,OPERATIONAL,ChIJpUHheOlv5kcRXIoc9eBAUiU,48.8719618,2.2978959,4.4,97,"['restaurant', 'point_of_interest', 'food', 'establishment']","25 Rue Vernet, Paris",
1145,Restaurant ES,restaurant,OPERATIONAL,ChIJ3dS2pSpw5kcR_W2ALSc4OWA,48.8563848,2.3212144,4.5,86,"['restaurant', 'point_of_interest', 'food', 'establishment']","91 Rue de Grenelle, Paris",
1146,Polo Auteuil Restaurant,restaurant,OPERATIONAL,ChIJLeO-hJJ75kcRtjvDPIDUCrg,48.8510766,2.2675698,4.4,164,"['restaurant', 'point_of_interest', 'food', 'establishment']","109 Av. Mozart, Paris",
1147,Le Gabriel,restaurant,OPERATIONAL,ChIJA1PHDM9v5kcRsdD0Snjw06k,48.8697972,2.3133111,4.6,673,"['restaurant', 'point_of_interest', 'food', 'establishment']","42 Av. Gabriel, Paris",
1148,Le Vitis,restaurant,OPERATIONAL,ChIJ0SvkszNw5kcRDCjsxiHKqXE,48.8439169,2.3171631,4.6,168,"['restaurant', 'point_of_interest', 'food', 'establishment']","8 Rue Falguière, Paris",2
1149,JJ Restaurant,restaurant,OPERATIONAL,ChIJP28OuMhv5kcRkMYfG67yyfk,48.8724387,2.3137116,4.5,176,"['restaurant', 'point_of_interest', 'food', 'establishment']","34 Rue de Penthièvre, Paris",
1150,Restaurant Le 122,restaurant,OPERATIONAL,ChIJO_KweNVv5kcRaoAZrXn42gQ,48.8571453,2.3193589,4.6,293,"['restaurant', 'point_of_interest', 'food', 'establishment']","122 Rue de Grenelle, Paris",2
1151,24 Le restaurant,restaurant,OPERATIONAL,ChIJLe0K9sVv5kcRt9qr4CrfIZU,48.8710484,2.3118763,4.7,353,"['restaurant', 'point_of_interest', 'food', 'establishment']","24 Rue Jean Mermoz, Paris",2
1152,Victor,restaurant,OPERATIONAL,ChIJ7RK3mfpv5kcRklMG9hvgOkw,48.866913,2.2875443,4.4,617,"['restaurant', 'point_of_interest', 'food', 'establishment']","101 Bis Rue Lauriston, Paris",2
1153,Restaurant Le Presles,restaurant,OPERATIONAL,ChIJudzCJB9w5kcRjRIgtVpuyR0,48.8529886,2.2969131,4.5,315,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","76 Rue de la Fédération, Paris",
1154,Restaurant Honoré,restaurant,OPERATIONAL,ChIJU1EL16965kcRaRQwfoMlA-o,48.8497114,2.2655042,4.6,271,"['restaurant', 'point_of_interest', 'food', 'establishment']","13 Rue Bosio, Paris",2
1155,Restaurant Petrossian,restaurant,OPERATIONAL,ChIJzc8B79lv5kcRQkV9ksD5Z3o,48.8609799,2.3105437,4.4,223,"['restaurant', 'food', 'point_of_interest', 'establishment']","13 Bd de la Tour-Maubourg, Paris",3
1156,Restaurant DIEP,restaurant,OPERATIONAL,ChIJu9flycVv5kcRdQKnRQFbTh0,48.8695235,2.3030426,3.7,1239,"['restaurant', 'food', 'point_of_interest', 'establishment']","55 Rue Pierre Charron, Paris",3
1157,Zahlé Restaurant,restaurant,OPERATIONAL,ChIJI0iJKgtw5kcRZ4RUQLM8ZKc,48.8375013,2.2783976,4.3,124,"['restaurant', 'food', 'point_of_interest', 'establishment']","100 Rue Balard, Paris",2
1158,Restaurant de Sers,restaurant,OPERATIONAL,ChIJm6yXoMJv5kcRRGUGrq7DKmQ,48.868244,2.3003603,4.3,63,"['restaurant', 'food', 'point_of_interest', 'establishment']","41 Av. Pierre 1er de Serbie, Paris",
1159,Frame Restaurant & Bar,restaurant,OPERATIONAL,ChIJvdsKwh1w5kcRBk29AGHlfQg,48.8558894,2.2932366,4.1,974,"['restaurant', 'food', 'point_of_interest', 'establishment']","18 avenue de Suffren, 22 Rue Jean Rey Entrée au, Paris",2
1160,"Le Relais du Parc, Restaurant and Terrace",restaurant,OPERATIONAL,ChIJZXChefpv5kcR2nn4M4TLnVw,48.86731169999999,2.285761,4.4,136,"['restaurant', 'food', 'point_of_interest', 'establishment']","55-57 Av. Raymond Poincaré, Paris",4
1161,Restaurant Pilgrim.,restaurant,OPERATIONAL,ChIJq6pmRzFw5kcRNS0HHWYKbQ4,48.8424967,2.3138909,4.7,409,"['restaurant', 'food', 'point_of_interest', 'establishment']","8 Rue Nicolas Charlet, Paris",4
1162,Joyti Restaurant (Cuisine Maison depuis 1994),restaurant,OPERATIONAL,ChIJicx5fDFw5kcRZaUULUCnkAo,48.8438291,2.3151595,4.3,492,"['restaurant', 'food', 'point_of_interest', 'establishment']","148 Rue de Vaugirard, Paris",2
1163,Restaurant Iannello,restaurant,OPERATIONAL,ChIJ87jwJqN65kcRRpBpu_Zn0H0,48.8402854,2.2655252,4.5,243,"['restaurant', 'food', 'point_of_interest', 'establishment']","17 Boulevard Exelmans, Paris",3
1164,Gallika,restaurant,OPERATIONAL,ChIJMwfymTNu5kcRm14S0UxtTWg,48.8706486,2.3267501,4.2,334,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","7 Rue Godot de Mauroy, Paris",2
1165,Restaurant Chez Zhong,restaurant,OPERATIONAL,ChIJo8O-NuVv5kcRHh2k3WDssvI,48.8656711,2.2894489,4.1,549,"['restaurant', 'food', 'point_of_interest', 'establishment']","69 Av. Kléber, Paris",2
1166,Restaurant Gaya,restaurant,OPERATIONAL,ChIJHxHFCSpu5kcRJCFKQQug9Fg,48.8565418,2.3240892,4.6,303,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Rue de Saint-Simon, Paris",4
1167,Al Punjab – Indien Halal Restaurant Au Paris 15,restaurant,OPERATIONAL,ChIJyWZ2qD5w5kcRhxgPAKOAkkc,48.8413968,2.3028464,4.2,220,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","5 Rue du Général Beuret, Paris",2
1168,Restaurant Dos Almas,restaurant,OPERATIONAL,ChIJH9-GIJ1v5kcRv0ojpSwv-iw,48.8652454,2.3044583,4.4,118,"['restaurant', 'food', 'point_of_interest', 'establishment']","35 Rue Jean Goujon, Paris",
1169,Restaurant @ Hotel Montalembert,restaurant,OPERATIONAL,ChIJfQySLhBv5kcRy6kmQryaLaY,48.8567292,2.3278604,3.5,6,"['restaurant', 'food', 'point_of_interest', 'establishment']","3 Rue de Montalembert, Paris",
1170,Le Coq,restaurant,OPERATIONAL,ChIJ86rCtf5v5kcRfZpg6Ccc9NY,48.8635475,2.2878919,3.9,2381,"['restaurant', 'food', 'point_of_interest', 'establishment']","2 Pl. du Trocadéro et du 11 Novembre, Paris",3
1171,Talai Lamo Restaurant,restaurant,OPERATIONAL,ChIJTS6OjwN75kcRqsBUgwInJQ0,48.8407239,2.2661113,4.9,220,"['restaurant', 'food', 'point_of_interest', 'establishment']","18 Boulevard Exelmans, Paris",
1172,Restaurant Helen,restaurant,OPERATIONAL,ChIJQYII-cBv5kcRK4u21uvRoFE,48.875053,2.304002,4.5,198,"['restaurant', 'food', 'point_of_interest', 'establishment']","3 Rue Berryer, Paris",4
1173,Arnaud Nicolas - Restaurant & Boutique,restaurant,OPERATIONAL,ChIJVVUpCyBw5kcRViL9FZ0mEPc,48.8569235,2.3010149,4.7,551,"['restaurant', 'food', 'point_of_interest', 'establishment']","46 Av. de la Bourdonnais, Paris",3
1174,6 New-York,restaurant,OPERATIONAL,ChIJc5Ooeudv5kcRcdi78t9C8CE,48.8641911,2.2996676,4.5,703,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Av. de New York, Paris",3
1175,NAKATANI RESTAURANT,restaurant,OPERATIONAL,ChIJu5YsFy1w5kcRXZLyDsRiskI,48.8484205,2.3196298,4.7,188,"['restaurant', 'food', 'point_of_interest', 'establishment']","27 Rue Pierre Leroux, Paris",
1176,Restaurant Oxte,restaurant,OPERATIONAL,ChIJCU_1nuxv5kcRmfS3m_h6mCg,48.87589939999999,2.2953807,4.6,469,"['restaurant', 'food', 'point_of_interest', 'establishment']","5 Rue Troyon, Paris",
1177,Il Grano,restaurant,OPERATIONAL,ChIJq6pm-Yxv5kcRTVc7Uz21_08,48.87969,2.2869801,4.6,1661,"['restaurant', 'food', 'point_of_interest', 'establishment']","212 Bis Bd Pereire, Paris",2
1178,Rasna Restaurant Indien,restaurant,OPERATIONAL,ChIJLbubK21w5kcR4tTL6tCwR4Q,48.8369637,2.2893138,4.3,367,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']","214 Rue de la Croix Nivert, Paris",
1179,Origines,restaurant,OPERATIONAL,ChIJ9fe5qYZv5kcRmU6zbLZxuEM,48.8702721,2.311283,4.9,534,"['restaurant', 'food', 'point_of_interest', 'establishment']","6 Rue de Ponthieu, Paris",
1180,GINGER Restaurant,restaurant,OPERATIONAL,ChIJi92O1cJv5kcRDZ__QzIYkQc,48.8673115,2.3031136,4.0,282,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","11 Rue de la Tremoille, Paris",
1181,Mayfair Garden,restaurant,OPERATIONAL,ChIJz_qvQu5v5kcR5-AeN9HpyY4,48.8648594,2.2896304,4.6,1612,"['restaurant', 'food', 'point_of_interest', 'establishment']","33 Rue de Longchamp, Paris",2
1182,Les Demoiselles Restaurant Café Paris 17,restaurant,OPERATIONAL,ChIJP1mKHr5v5kcRuQ5dR4pjJEs,48.8812074,2.3016923,4.4,656,"['restaurant', 'food', 'point_of_interest', 'establishment']","23 Rue Léon Jost, Paris",2
1183,Restaurant du Marriott,restaurant,OPERATIONAL,ChIJ-XehM5Vv5kcRgffrlQtHLPs,48.8718732,2.3057291,5.0,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","70 Av. des Champs-Élysées, Paris",
1184,Restaurant Cléo,restaurant,OPERATIONAL,ChIJ_z4s3Nlv5kcRqRIM5cVK1LE,48.86050600000001,2.310409,4.6,325,"['restaurant', 'food', 'point_of_interest', 'establishment']","19 Bd de la Tour-Maubourg, Paris",2
1185,Monsieur Restaurant,restaurant,OPERATIONAL,ChIJMfkUJ8Jv5kcRcxLjpTUDV9E,48.8722583,2.3035365,4.3,103,"['restaurant', 'food', 'point_of_interest', 'establishment']","7 Rue de Berri, Paris",4
1186,Krishan,restaurant,OPERATIONAL,ChIJzbDejhhw5kcRGIgsXODbwfM,48.8499753,2.2981316,0.0,0,"['restaurant', 'food', 'point_of_interest', 'establishment']","21 Rue d'Ouessant, Paris",
1187,Élysées Ottoman PERA,restaurant,OPERATIONAL,ChIJVwk8YcFv5kcRQeUuzG1lqDc,48.87232909999999,2.3047689,4.1,1829,"['restaurant', 'food', 'point_of_interest', 'establishment']","70 Rue de Ponthieu, Paris",2
1188,Restaurant Bon - Paris 16,restaurant,OPERATIONAL,ChIJkbVMqVVl5kcRmF-iadbv-v4,48.8601678,2.2749784,4.2,1073,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Rue de la Pompe, Paris",3
1189,Le Royal,restaurant,OPERATIONAL,ChIJCUbjmiBw5kcRetgzuVKmTwc,48.8565086,2.3029223,4.4,478,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","212 Rue de Grenelle, Paris",1
1190,Restaurant Le Café M,restaurant,OPERATIONAL,ChIJZ6RCaMtv5kcRJucNK8olA_M,48.8728918,2.321538,4.3,70,"['restaurant', 'food', 'point_of_interest', 'establishment']","Hyatt Paris Madeleine, 24 Bd Malesherbes, Paris",3
1191,Mon Square Restaurant,restaurant,OPERATIONAL,ChIJzd6im_Bv5kcRZJCbfaQXAEc,48.85903039999999,2.3202333,4.1,360,"['restaurant', 'food', 'point_of_interest', 'establishment']","31 Rue Saint-Dominique, Paris",
1192,Indian Restaurant Goa,restaurant,OPERATIONAL,ChIJJWm4fyBw5kcRWnLods-dJS8,48.8569786,2.302413,3.6,300,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","19 Rue Augereau, Paris",2
1193,Le Café de Paris,restaurant,OPERATIONAL,ChIJIXf-s-tv5kcRuUFrGADIzeM,48.8738422,2.297803,3.9,1556,"['restaurant', 'food', 'point_of_interest', 'establishment']","45 Av. de Friedland, Paris",2
1194,Restaurant Plume,restaurant,OPERATIONAL,ChIJo-z1BC1w5kcRw2wh9dX5W3M,48.8487787,2.3192338,4.3,384,"['restaurant', 'food', 'point_of_interest', 'establishment']","24 Rue Pierre Leroux, Paris",
1195,Teddy's Bar,bar,OPERATIONAL,ChIJoR8GS-9x5kcRZscULlPrXUY,48.8450236,2.3494981,4.5,536,"['bar', 'cafe', 'food', 'point_of_interest', 'establishment']","3 Rue Thouin, Paris",2
1196,Le Bar,bar,OPERATIONAL,ChIJv910J-hv5kcR2Yt9J5pSPuk,48.8688535,2.30081,4.4,43,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","31 Av. George V, Paris",
1197,The Long Hop,bar,OPERATIONAL,ChIJ2VSRr-Zx5kcRsy5bO-HbFgM,48.85052049999999,2.3489923,4.2,1370,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Rue Frédéric Sauton, Paris",2
1198,Little Temple Bar,bar,OPERATIONAL,ChIJK0-HlNlx5kcRMQtyHERHxj0,48.8522313,2.3344077,4.2,573,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","12 Rue Princesse, Paris",2
1199,Harry's New York Bar,bar,OPERATIONAL,ChIJu0Sg-TBu5kcRUIDfQSE4_yw,48.8692388,2.3321294,4.4,2031,"['bar', 'point_of_interest', 'establishment']","5 Rue Daunou, Paris",3
1200,Bar 8,bar,OPERATIONAL,ChIJB9rGpTFu5kcR3sWzpCsv_TU,48.8669653,2.3271337,4.2,165,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']","251 Rue Saint-Honoré, Paris",
1201,Bar des Halles,bar,OPERATIONAL,ChIJXb_--CFu5kcRkgF-p_yOyp4,48.8610808,2.3442818,4.2,548,"['bar', 'point_of_interest', 'establishment']","71 Rue Saint-Honoré, Paris",2
1202,Le Bigfield Saloon,bar,OPERATIONAL,ChIJgxtb7R1w5kcROJBPUgbXICI,48.85666459999999,2.2926136,3.0,25,"['bar', 'point_of_interest', 'establishment']","11 Av. de Suffren, Paris",
1203,Brewberry Bar,bar,OPERATIONAL,ChIJZbDwMelx5kcRN69dXeWxbvE,48.8429568,2.3484649,4.2,306,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","11 Rue du Pot de Fer, Paris",2
1204,The bistro bar,bar,OPERATIONAL,ChIJ__Hfoh5u5kcRTYjyPPQhB04,48.86005129999999,2.3497778,3.6,37,"['bar', 'point_of_interest', 'establishment']","18 Rue de la Reynie, Paris",
1205,Happiness Bar,bar,OPERATIONAL,ChIJj0LQ43pv5kcRbWmQw9cn-Uo,48.86633610000001,2.3516265,4.3,218,"['bar', 'point_of_interest', 'establishment']","55 Rue Réaumur, Paris",1
1206,Le Botaniste,bar,OPERATIONAL,ChIJxz9xPuRv5kcRphoZzH1pPaY,48.8637098,2.2933445,4.6,126,"['bar', 'point_of_interest', 'establishment']","10 Av. d'Iéna, Paris",
1207,Buckingham Bar,bar,OPERATIONAL,ChIJmesGfTBu5kcR1vcGGq6xheI,48.8689281,2.3338481,4.6,312,"['bar', 'point_of_interest', 'establishment']","32 Rue Saint-Augustin, Paris",2
1208,O'Sullivans Rebel Bar Restaurant,bar,OPERATIONAL,ChIJyYqShB5u5kcRVDMsEkL-AKw,48.859186,2.3498547,4.1,1644,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","10 Rue des Lombards, Paris",2
1209,Bardakis,bar,OPERATIONAL,ChIJj7eYbP9x5kcRokspYh6sbtg,48.8524377,2.3449899,4.4,232,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","11 Rue Saint-Séverin, Paris",2
1210,Duke's Bar,bar,OPERATIONAL,ChIJv5tXAzFu5kcRu4iuRPoB6xQ,48.8693856,2.3311416,4.3,75,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","13 Rue de la Paix, Paris",3
1211,Le Bar,bar,OPERATIONAL,ChIJZcMvKq5x5kcRnEPqDIu5wzk,48.8563611,2.3352574,4.9,16,"['bar', 'point_of_interest', 'establishment']","13 Rue des Beaux Arts, Paris",
1212,Velvet Bar Paris,bar,OPERATIONAL,ChIJq-XFUR9u5kcRgSahYxl9IhE,48.8608172,2.3454595,4.5,1080,"['night_club', 'bar', 'point_of_interest', 'establishment']","43 Rue Saint-Honoré, Paris",2
1213,Le bô bar,bar,OPERATIONAL,ChIJi3UrIeRx5kcR83zuT9o94SM,48.8498214,2.3481076,3.3,7,"['bar', 'point_of_interest', 'establishment']","47 Bd Saint-Germain, Paris",
1214,Liquorium : Bar à cocktails Châtelet-les-Halles,bar,OPERATIONAL,ChIJERU7_R5u5kcR447l4kpvnD8,48.8592526,2.3476207,4.4,169,"['bar', 'point_of_interest', 'establishment']","11 Rue Saint-Denis, Paris",
1215,My Little Pub,bar,OPERATIONAL,ChIJdU7SnDBu5kcRRt-p9O65iQk,48.8696111,2.3341,4.7,272,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","10 Rue de Port-Mahon, Paris",2
1216,Bar à Champagne,bar,OPERATIONAL,ChIJv9eK8-Fv5kcR8CrcigSjIKI,48.8582394,2.2944263,4.1,305,"['bar', 'point_of_interest', 'establishment']","5 Av. Anatole France, Paris",
1217,Bar 19.20,bar,OPERATIONAL,ChIJIfDomZhv5kcRGke9wBF3AGI,48.8691464,2.3007936,4.2,49,"['bar', 'point_of_interest', 'establishment']","Prince de Galles, a Luxury Collection Hotel, Paris, 33 Av. George V, Paris",
1218,Bar street,bar,OPERATIONAL,ChIJaYDufkhv5kcRD6eXVZRw2jo,48.8593856,2.3494827,5.0,5,"['bar', 'point_of_interest', 'establishment']","1 R. Quincampoix, Paris",
1219,Nuno's Bar,bar,OPERATIONAL,ChIJZQLxPMJx5kcRVvhQ3fUpRKE,48.84188779999999,2.3416338,4.6,48,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","19 Rue des Feuillantines, Paris",2
1220,Bar Vendôme,bar,OPERATIONAL,ChIJ4zqoizFu5kcRlP1cLrF_wVg,48.8680984,2.3288938,4.6,234,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","15 Pl. Vendôme, Paris",
1221,Bar du Central,bar,OPERATIONAL,ChIJX1hmctdv5kcRg9cTYs5iwHA,48.8594867,2.3067257,4.4,576,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","99 Rue Saint-Dominique, Paris",2
1222,Bar Tuileries,bar,OPERATIONAL,ChIJ05zY5C1u5kcROxqr6Jv4r1M,48.86548089999999,2.3271121,4.3,50,"['bar', 'lodging', 'point_of_interest', 'establishment']","3 Rue de Castiglione, Paris",
1223,"Cubana Café , Soirées Salsa, Bar à Cocktails, Bar de nuit, Fumoir, Restaurant Montparnasse",bar,OPERATIONAL,ChIJgyEj4c5x5kcRCzd6ghcItvg,48.8426412,2.3289213,4.2,1623,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","47 Rue Vavin, Paris",2
1224,Au Petit Bar,bar,OPERATIONAL,ChIJhWdZEi5u5kcR1qejOKLpihM,48.8654069,2.3290784,4.6,192,"['bar', 'point_of_interest', 'establishment']","7 Rue du Mont Thabor, Paris",1
1225,XV Bar,bar,OPERATIONAL,ChIJjWe61Wxw5kcRqTfoMF6N7Rs,48.8369806,2.2897326,4.3,12,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","205 Rue de la Croix Nivert, Paris",1
1226,No Scrum No Win - Bar Rugby,bar,OPERATIONAL,ChIJoQhIgBBv5kcRyeLyVFxXyQE,48.87148819999999,2.3269647,4.7,297,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","21 Rue Godot de Mauroy, Paris",2
1227,Bar 228,bar,OPERATIONAL,ChIJpZXu3i1u5kcRidACoPLI1g4,48.8653326,2.3281374,4.5,176,"['bar', 'point_of_interest', 'establishment']","228 Rue de Rivoli, Paris",4
1228,The Counter Rugby Bar,bar,OPERATIONAL,ChIJG7qcP2tw5kcR9wyRJH8t9BQ,48.8356819,2.2929412,4.5,722,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","354 Bis Rue de Vaugirard, Paris",2
1229,Stay YANNICK ALLENO,bar,OPERATIONAL,ChIJPRV1Fs1v5kcRghxWg-JxY4M,48.868528,2.321506,4.6,34,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","15 Rue Boissy d'Anglas, Paris",
1230,Le N'Importe Quoi,bar,OPERATIONAL,ChIJKZeh8SFu5kcRAtH-OJUKadk,48.8607954,2.3438974,3.7,1700,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","16 Rue du Roule, Paris",2
1231,Rhinocéros Bar,bar,OPERATIONAL,ChIJp0_vJaVx5kcRXb9loHT089w,48.8482006,2.2904544,4.4,528,"['bar', 'point_of_interest', 'establishment']","35 Rue de Lourmel, Paris",2
1232,Bar Demory Paris,bar,OPERATIONAL,ChIJeTyR_Btu5kcREaNm-C72THg,48.8616681,2.3508916,4.4,1782,"['bar', 'point_of_interest', 'establishment']","62 R. Quincampoix, Paris",2
1233,Solera Paris : Bar à Cocktail,bar,OPERATIONAL,ChIJ6UgRnMFx5kcRVXJSfhG5iJ8,48.840278,2.340759,4.6,1101,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","283 Rue Saint-Jacques, Paris",2
1234,Blind Bar,bar,OPERATIONAL,ChIJDyvH1tpv5kcR5Trgk-IuWsc,48.8666057,2.3090712,4.6,7,"['bar', 'point_of_interest', 'establishment']","8 Rue Jean Goujon, Paris",
1235,Le Melocoton Bar,bar,OPERATIONAL,ChIJN_qSDeZx5kcRh83isElZG4k,48.8470761,2.3486341,4.4,358,"['bar', 'point_of_interest', 'establishment']","10 Rue Descartes, Paris",1
1236,Hoppy Corner,bar,OPERATIONAL,ChIJYc2ZvBdu5kcRthm_krc7f8M,48.8677663,2.3474786,4.7,1345,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","34 Rue des Petits Carreaux, Paris",2
1237,Danico,bar,OPERATIONAL,ChIJP-sdWztu5kcRmKJqBJVhzfw,48.8671511,2.3392387,4.7,545,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","6 Rue Vivienne, Paris",3
1238,L'Excuse Bar,bar,OPERATIONAL,ChIJif45HB9u5kcRunx6h93NDhA,48.8595605,2.3473946,3.8,278,"['bar', 'food', 'point_of_interest', 'establishment']","bis, 4 Pl. Sainte-Opportune, Paris",2
1239,LE K1ZE BAR,bar,OPERATIONAL,ChIJxxllfzBu5kcR3M0t9t5oJY8,48.8687321,2.3342363,4.3,547,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","15 Rue Gaillon, Paris",2
1240,The Characters Bar Paris,bar,OPERATIONAL,ChIJ2YU_4t5x5kcRJCpFdhTArJs,48.8537893,2.3404005,4.0,470,"['bar', 'point_of_interest', 'establishment']","25 Rue des Grands Augustins, Paris",2
1241,Le Bar,bar,OPERATIONAL,ChIJ-zpRidtx5kcRaibSF-RvOUw,48.8497123,2.3380535,4.7,117,"['bar', 'point_of_interest', 'establishment']","27 Rue de Condé, Paris",2
1242,L'Everest bar Beaubourg,bar,OPERATIONAL,ChIJR8_LlBtu5kcR6Bl9JlxBTLk,48.8621299,2.3520087,4.5,550,"['bar', 'point_of_interest', 'establishment']","166 Rue Saint-Martin, Paris",1
1243,Isadora Cocktail Bar,bar,OPERATIONAL,ChIJx2oiBcBv5kcR-Yhnhvt8GWM,48.8640544,2.3436558,4.8,366,"['bar', 'point_of_interest', 'establishment']","60 Rue Jean-Jacques Rousseau, Paris",
1244,Le Bar,bar,OPERATIONAL,ChIJAcNYmcJv5kcRgIY3yJUs6VE,48.8662354,2.3043737,4.3,148,"['bar', 'point_of_interest', 'establishment']","Hôtel Plaza Athénée, 25 Av. Montaigne, Paris",3
1245,Le Bar Chaumont,bar,OPERATIONAL,ChIJrx9YYVdv5kcRvIM0s1F7IRM,48.8662318,2.3450473,4.8,21,"['night_club', 'bar', 'point_of_interest', 'establishment']","18 Rue Bachaumont, Paris",
1246,Mamie Paris,bar,OPERATIONAL,ChIJdU1y3x5u5kcRf6j39Z7fRmo,48.8601228,2.3476789,4.3,259,"['bar', 'food', 'point_of_interest', 'establishment']","11 Rue de la Ferronnerie, Paris",
1247,Secret 8 By Buddha Bar,bar,OPERATIONAL,ChIJE3wFa81v5kcRPkj_5h0aPAQ,48.8680234,2.3214448,4.3,47,"['bar', 'point_of_interest', 'establishment']","8-12 Rue Boissy d'Anglas, Paris",
1248,Arbane,bar,OPERATIONAL,ChIJ7wzTsdhx5kcREMXdCmF0UBM,48.855644,2.3383443,4.7,405,"['bar', 'point_of_interest', 'establishment']","10 Rue Guénégaud, Paris",3
1249,Bar Pisco Paris,bar,OPERATIONAL,ChIJz-uxkBlu5kcRRmfp7jqRllA,48.86434,2.3496693,4.9,10,"['bar', 'point_of_interest', 'establishment']","5 Rue Tiquetonne, Paris",
1250,Le Chouff'Bar,bar,OPERATIONAL,ChIJlQamOulx5kcR3pwFRiOfBZc,48.8430004,2.3486963,4.3,430,"['bar', 'point_of_interest', 'establishment']","16 Rue du Pot de Fer, Paris",2
1251,Bar & Cantina,bar,OPERATIONAL,ChIJK9Kn2m1w5kcRO0ni8NTCuFA,48.8327689,2.2884921,2.0,4,"['bar', 'point_of_interest', 'establishment']","Bd Victor, Paris",
1252,Le Five,bar,OPERATIONAL,ChIJlx5TVtlx5kcR26hJKbLGi9A,48.8514685,2.3379277,4.6,135,"['bar', 'food', 'point_of_interest', 'establishment']","5 Rue Saint-Sulpice, Paris",
1253,Le Quarante-Trois Cocktail Bar,bar,OPERATIONAL,ChIJ5-6hQ95x5kcRb30fxiUvemQ,48.8528481,2.3422916,4.1,31,"['night_club', 'bar', 'point_of_interest', 'establishment']","4 Rue Danton, Paris",
1254,"Le Speakeasy Club Paris, Festive Restaurant & Piano Bar",bar,OPERATIONAL,ChIJVYQc4ehv5kcRxAmY5t4c54k,48.8694717,2.2964842,4.0,1176,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Rue Jean Giraudoux, Paris",3
